                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.5458,                 4.1646,                 1.7177,                0.00343,                0.06864,                0.00932,                0.00238,                 2.2547,                 7.6751,                 1.0463,             0.00036406,             0.00036406,             0.00036406
